# schema=VASPBERRY_BARE_MOMENTUM_KUBO_V2
# vaspberry_version=1.3.0
# normalization=STANDARD_MINUS_TWO_IM
# operator=WAVECAR_BARE_MOMENTUM_NO_PAW_NONLOCAL_VELOCITY
# berry_connection=A_i=i<u|d/dk_i u>
# occupation_weighting=NONE
# degeneracy_policy=SKIP_ABS_GAP_LE_MACHINE_EPSILON_eV
# migration=PRE_1.3_KUBO_CURVATURE_AND_CHERN_DIVIDE_BY_2
# index_base=1
# intermediate_bands=1:26
spin,k_index,band,kx_frac,ky_frac,kz_frac,energy_eV,omega_z_A2,min_gap_eV
1,132,17,-3.18189895022227887E-001,-6.45980345233054032E-001, 0.00000000000000000E+000,-1.43251394402436416E+000, 5.00505255544791527E+000, 1.45697519548301013E-001
1,133,17,-3.18189895022227887E-001,-6.32865742954994204E-001, 0.00000000000000000E+000,-1.44877353507655027E+000, 4.66088681362420587E+000, 1.43657535529428060E-001
1,134,17,-3.18189895022227887E-001,-6.19751140676934376E-001, 0.00000000000000000E+000,-1.47458318554181456E+000, 4.17232975124654804E+000, 1.40575649388039459E-001
1,135,17,-3.18189895022227887E-001,-6.06636538398874547E-001, 0.00000000000000000E+000,-1.50827651302922638E+000, 3.62757223197681355E+000, 1.36814111882633815E-001
1,136,17,-3.03046456711122403E-001,-7.03981637467800514E-001, 0.00000000000000000E+000,-1.52620402596819682E+000, 3.39984557378970331E+000, 1.35182941742010510E-001
1,137,17,-3.03046456711122403E-001,-6.90867035189740686E-001, 0.00000000000000000E+000,-1.49091917961552434E+000, 3.90619544075788472E+000, 1.38816050932152324E-001
1,138,17,-3.03046456711122403E-001,-6.77752432911680858E-001, 0.00000000000000000E+000,-1.46385500905785459E+000, 4.36316354466113498E+000, 1.41796594978733648E-001
1,139,17,-3.03046456711122403E-001,-6.64637830633621030E-001, 0.00000000000000000E+000,-1.44678707253914740E+000, 4.68641847915939724E+000, 1.43770574571302046E-001
1,140,17,-3.03046456711122403E-001,-6.51523228355561201E-001, 0.00000000000000000E+000,-1.44095013461957011E+000, 4.80380893810563325E+000, 1.44463529562679049E-001
1,141,17,-3.03046456711122403E-001,-6.38408626077501373E-001, 0.00000000000000000E+000,-1.44678656880999723E+000, 4.68638983590585045E+000, 1.43770613975389594E-001
1,142,17,-3.03046456711122403E-001,-6.25294023799441545E-001, 0.00000000000000000E+000,-1.46385401750302302E+000, 4.36314982710275423E+000, 1.41796664910813774E-001
1,143,17,-3.03046456711122403E-001,-6.12179421521381717E-001, 0.00000000000000000E+000,-1.49091778105102257E+000, 3.90621012647758770E+000, 1.38816139259208882E-001
1,144,17,-3.03046456711122403E-001,-5.99064819243321889E-001, 0.00000000000000000E+000,-1.52620227574963874E+000, 3.39986273232814762E+000, 1.35183039167309449E-001
